index_id,customer_id,fullname,Age,Gender,Favoured_Payment_method,Favourdured_Product_Categort
,KH35839,Gina Williams DDS,29,Male,Cash,Electronics
,KH20195,Marc Thomas,60,Female,Credit Card,Home
,KH40340,Jacob Knapp,47,Male,Credit Card,Home
,KH29121,Nicole Sanchez,49,Female,Cash,Books
,KH13601,Dustin Bennett,25,Female,PayPal,Home
,KH13608,Zachary Franklin,55,Male,Cash,Electronics
,KH17549,Mrs. Annette Lopez,30,Female,Credit Card,Clothing
,KH33872,Miguel Rodriguez,65,Female,Credit Card,Books
,KH44797,Sabrina Hunt,58,Female,Credit Card,Books
,KH12584,Chelsey Adams,48,Male,Credit Card,Clothing
,KH37726,Dr. Samantha Brown DDS,25,Male,PayPal,Electronics
,KH15239,James Smith,26,Male,Credit Card,Home
,KH3312,Cynthia Dalton,62,Male,Credit Card,Books
,KH41883,Kathy Hill,70,Female,PayPal,Books
,KH46720,Michelle Villa,43,Female,Credit Card,Home
,KH26242,Amanda Martinez,38,Female,Credit Card,Electronics
,KH32653,Allen Pierce,32,Female,PayPal,Clothing
,KH34966,Ryan Barajas,70,Male,PayPal,Clothing
,KH29909,Angela Leon,31,Female,Credit Card,Clothing
,KH35092,Walter Walker,61,Female,Cash,Electronics
,KH42568,Melissa Morales,55,Female,Credit Card,Clothing
,KH10418,Michael Luna,35,Male,PayPal,Clothing
,KH19522,Amy Dickerson,40,Male,Cash,Books
,KH24765,Blake Fox,35,Male,Credit Card,Books
,KH8694,Charles Sullivan,57,Female,Credit Card,Books
,KH48644,Marcus Eaton,69,Female,PayPal,Clothing
,KH6199,Christopher Mccarthy,54,Male,Cash,Electronics
,KH49972,Nicholas Dudley,39,Female,Cash,Books
,KH21618,Kelly Carter,54,Male,Credit Card,Clothing
,KH31422,Robert Duran,51,Male,PayPal,Clothing
,KH6521,Alexander White,53,Female,Credit Card,Clothing
,KH43075,Jeffery Newton,46,Female,Credit Card,Clothing
,KH39932,Erin Ellis,19,Male,Cash,Books
,KH14221,Michael Rush,38,Male,Credit Card,Clothing
,KH38893,Kellie Cruz,20,Female,Crypto,Clothing
,KH10669,Brandon Hill,18,Male,Credit Card,Clothing
,KH3027,Brian Malone,25,Female,Credit Card,Clothing
,KH16497,Meghan Hurst,24,Male,PayPal,Books
,KH26837,Albert Christensen,41,Male,Credit Card,Books
,KH40639,William Tapia,34,Male,PayPal,Home
,KH39301,Danny Arnold,44,Male,PayPal,Electronics
,KH5980,Jamie Rodriguez,61,Female,Cash,Clothing
,KH37054,Darin Beasley,58,Male,Cash,Electronics
,KH45993,Justin Rodriguez,59,Female,PayPal,Clothing
,KH47298,Tracy Farrell MD,45,Male,Credit Card,Books
,KH49636,Bradley Hale,52,Male,PayPal,Books
,KH4434,Ashley Long,33,Male,Credit Card,Home
,KH14742,Michael Madden,52,Male,Cash,Home
,KH24935,Brittney Leon,41,Male,Crypto,Clothing
,KH1001,Anthony Mendoza,19,Male,Credit Card,Home
,KH44236,Mary Reynolds,25,Male,Cash,Clothing
,KH9124,William Brown,53,Male,Credit Card,Clothing
,KH3531,Elizabeth Weaver,47,Male,Credit Card,Clothing
,KH33179,Renee Snow,29,Male,PayPal,Books
,KH30961,William Lawrence,25,Female,PayPal,Clothing
,KH6225,Lisa Aguilar,60,Female,Cash,Electronics
,KH40501,Stephen Dominguez,31,Male,Cash,Electronics
,KH43371,Julie Gonzalez,37,Male,Credit Card,Clothing
,KH370,John Smith DDS,32,Male,Credit Card,Clothing
,KH31230,Laura Johnson,67,Female,PayPal,Books
,KH41960,Paula Roman,38,Female,Credit Card,Electronics
,KH26701,Barbara Duffy,31,Female,Credit Card,Books
,KH8530,Wesley Richardson,24,Female,Credit Card,Clothing
,KH22289,Michelle Davis,57,Male,Cash,Clothing
,KH46593,Sherry Reyes,33,Female,PayPal,Clothing
,KH134,Jeffrey Kelley,59,Male,Credit Card,Books
,KH1639,Joshua Day,31,Male,Credit Card,Clothing
,KH7450,Jordan Villa,24,Female,Credit Card,Books
,KH34474,Rebekah Flowers,35,Female,PayPal,Electronics
,KH40803,Cindy Lewis,18,Female,Credit Card,Electronics
,KH296,Shawn Osborne,21,Female,Credit Card,Electronics
,KH39735,Alexander Garrett,18,Male,Credit Card,Books
,KH47200,Nicole Lopez,23,Female,Credit Card,Clothing
,KH42097,Raymond Barron,47,Female,PayPal,Electronics
,KH1471,Sarah Sexton,44,Female,Cash,Books
,KH34770,Elizabeth Orr,40,Male,PayPal,Books
,KH22768,Mr. Luis Lyons,59,Female,Credit Card,Clothing
,KH28134,Jared Lambert,67,Female,Cash,Electronics
,KH10283,Lori Roberts,52,Female,Credit Card,Electronics
,KH27431,Raymond Howard,46,Male,Credit Card,Clothing
,KH17386,Michael Terry,35,Male,PayPal,Electronics
,KH37047,Lisa Wolfe,35,Female,PayPal,Books
,KH27830,Brian Barton,44,Female,Credit Card,Clothing
,KH28605,Joseph Rojas,22,Male,Cash,Books
,KH22705,Charles Baldwin,46,Female,Credit Card,Home
,KH45672,Shawn Rios,56,Male,PayPal,Clothing
,KH14896,Amanda Ibarra,65,Male,Credit Card,Books
,KH35926,Jacob Fisher,39,Female,Credit Card,Clothing
,KH6398,Melissa Heath,46,Female,Credit Card,Clothing
,KH12058,Kyle Hart,24,Female,PayPal,Clothing
,KH11983,Amanda Price,60,Male,Credit Card,Electronics
,KH36507,Rebecca Bowman,59,Female,Credit Card,Electronics
,KH16496,Lisa Sparks,43,Male,Cash,Clothing
,KH47064,Hannah Wells,30,Female,Credit Card,Electronics
,KH33577,Karen Allen,31,Female,Credit Card,Home
,KH44458,Nicole Hansen,43,Male,Credit Card,Clothing
,KH5847,Lauren Wood,70,Male,Cash,Home
,KH37588,Lori Aguilar,42,Female,Credit Card,Clothing
,KH7249,Justin Clark,65,Female,Credit Card,Home
,KH19082,Emily Griffin,36,Male,Credit Card,Clothing
,KH31097,Anne Frye,25,Male,PayPal,Clothing
,KH21088,Jeremy Palmer,18,Male,Credit Card,Books
,KH29336,Amber Hammond,70,Male,PayPal,Clothing
,KH21016,Sean Lewis,24,Female,Credit Card,Home
,KH20621,Matthew Drake,22,Male,Credit Card,Books
,KH14949,Lindsay Chavez,62,Male,PayPal,Books
,KH8386,Dawn Garcia,44,Male,Credit Card,Home
,KH16566,Roberta Fisher,64,Female,PayPal,Books
,KH17295,Mark Lee,66,Male,Crypto,Books
,KH47646,Alicia Soto,26,Female,Credit Card,Clothing
,KH10010,Michael Griffin,27,Female,PayPal,Electronics
,KH815,Michelle Powers,70,Female,Cash,Clothing
,KH25861,Phillip Santos,47,Female,Cash,Books
,KH37193,Jessica Coleman,63,Male,PayPal,Clothing
,KH7798,Jeffrey Bryant,59,Male,PayPal,Electronics
,KH16338,Paul Nichols,32,Male,Credit Card,Clothing
,KH22921,Casey Marshall,57,Male,Credit Card,Books
,KH5450,Robert King,56,Male,Credit Card,Books
,KH7174,Amy Warren,23,Female,Credit Card,Books
,KH18808,Dr. Nathan Scott,38,Female,PayPal,Clothing
,KH32736,Janet Mccullough,39,Female,PayPal,Books
,KH36797,Mr. Joel Lewis,42,Male,Credit Card,Clothing
,KH27337,Mark Rodriguez,18,Male,PayPal,Electronics
,KH552,Brian Moreno,64,Male,PayPal,Clothing
,KH18341,Kim Church,19,Female,PayPal,Books
,KH28878,Barry Stewart,67,Male,Credit Card,Home
,KH15932,Erica Scott,24,Male,Credit Card,Clothing
,KH38138,Maria Gonzalez,43,Female,Credit Card,Electronics
,KH15491,Ryan Sweeney MD,62,Male,PayPal,Books
,KH35689,Dr. Anna Jackson,43,Male,PayPal,Books
,KH30037,Tyler Moore,49,Male,PayPal,Books
,KH7186,Alicia Barron,30,Female,Credit Card,Clothing
,KH4254,John Vazquez,19,Male,PayPal,Clothing
,KH15877,Laura Hubbard,55,Female,Credit Card,Books
,KH885,Brian Hill,64,Male,Credit Card,Books
,KH10563,Melinda Dawson,24,Female,Credit Card,Books
,KH21146,Aaron Waters,40,Female,Cash,Home
,KH37482,Joshua Norris,55,Male,PayPal,Clothing
,KH16926,Ruth Madden,58,Female,Credit Card,Books
,KH18591,Stephanie Walters,45,Female,Cash,Clothing
,KH230,James Ortiz,27,Male,Crypto,Clothing
,KH11204,Derek Liu,43,Male,PayPal,Clothing
,KH36110,Carlos George DVM,33,Female,PayPal,Books
,KH9010,Michael Mullins,40,Male,PayPal,Books
,KH16409,Amber Espinoza,39,Female,Credit Card,Home
,KH45112,Oscar Rollins,42,Male,PayPal,Clothing
,KH27688,James Day,58,Female,Credit Card,Electronics
,KH2083,Tiffany Powell,26,Female,Credit Card,Clothing
,KH20185,Allen Lopez,35,Female,Credit Card,Books
,KH25501,Megan Ballard,53,Male,Credit Card,Books
,KH37231,Mr. Robert Stewart,31,Female,PayPal,Clothing
,KH46586,Adam Parsons,18,Male,Credit Card,Electronics
,KH32569,Derek Harrison,32,Male,PayPal,Clothing
,KH31303,Courtney Wood,37,Male,Cash,Books
,KH45647,Cheryl Smith,68,Male,Credit Card,Books
,KH44486,Abigail Calderon,60,Female,Credit Card,Books
,KH40099,Tara Miller,37,Female,PayPal,Books
,KH6438,Sierra Pearson,26,Female,PayPal,Electronics
,KH39817,Dr. Courtney Foster,25,Female,Credit Card,Electronics
,KH12232,Michael Nielsen,52,Female,Credit Card,Books
,KH29949,Kenneth Mcdonald,43,Female,Credit Card,Electronics
,KH42326,Michael Myers,39,Female,PayPal,Home
,KH27889,Benjamin Hurst,61,Female,Credit Card,Clothing
,KH24064,Maria White,34,Male,Credit Card,Home
,KH18817,Kelly Kim,62,Female,PayPal,Clothing
,KH49715,Robin Gonzalez,41,Male,Credit Card,Electronics
,KH43979,Jennifer Floyd,65,Female,Credit Card,Clothing
,KH7247,Dr. Steven Smith DVM,23,Male,Cash,Clothing
,KH25795,Brianna Chavez,57,Female,Credit Card,Clothing
,KH13089,Todd Phillips,43,Male,Cash,Electronics
,KH32157,Craig Foley,33,Male,PayPal,Books
,KH32899,Caroline Robinson,29,Female,Credit Card,Books
,KH47750,Tiffany Austin,49,Female,Credit Card,Books
,KH34933,Erin Wallace,34,Male,PayPal,Books
,KH37109,Justin Swanson,50,Female,Cash,Electronics
,KH28724,Cassandra Thompson,56,Male,PayPal,Home
,KH16709,Anthony Stewart,28,Male,Credit Card,Clothing
,KH37006,Stephanie Watkins,40,Female,Credit Card,Electronics
,KH4942,Ryan Hernandez,36,Female,PayPal,Home
,KH48502,Amber Johnson,25,Female,Credit Card,Books
,KH30534,Austin Bush,37,Female,Credit Card,Books
,KH21767,Dr. Richard May DVM,50,Male,Credit Card,Books
,KH27814,Michael Johnson,24,Male,PayPal,Clothing
,KH40478,Maria Brown,54,Female,Cash,Books
,KH27181,Natalie Garcia,32,Female,PayPal,Books
,KH9778,Karen White,34,Female,Credit Card,Clothing
,KH38351,Ashley Lowe,19,Male,Cash,Clothing
,KH1424,Nicole Harrison,20,Male,Cash,Books
,KH18070,Heather Scott,38,Male,Credit Card,Books
,KH7685,Zachary Morgan,47,Female,PayPal,Electronics
,KH13914,Jennifer Erickson,23,Male,PayPal,Books
,KH49328,Frances Ward,64,Female,Credit Card,Clothing
,KH26747,Edward Schmidt,42,Female,Cash,Books
,KH40359,Wendy Davidson,70,Female,Credit Card,Clothing
,KH4806,Ashley Conway,62,Female,PayPal,Home
,KH31333,Catherine Fisher,25,Female,Cash,Clothing
,KH25793,Robin Gomez,25,Male,Credit Card,Clothing
,KH43584,Kaitlyn Mason,43,Male,Cash,Books
,KH17985,Edward Harvey,25,Female,Crypto,Books
,KH13930,Donald Gonzalez,55,Male,Credit Card,Clothing
,KH20793,Mark Zimmerman,40,Female,PayPal,Home
,KH4218,Henry Roberson,49,Male,PayPal,Books
,KH44502,Richard Martinez,53,Male,PayPal,Clothing
,KH48463,Mr. Michael Austin,52,Female,PayPal,Clothing
,KH40667,Amy George,21,Male,Credit Card,Clothing
,KH41540,Katelyn Gray,59,Male,Cash,Books
,KH11696,Jessica Sexton,62,Male,Credit Card,Home
,KH32695,Rebecca Morales,25,Male,Credit Card,Clothing
,KH6389,Susan Pena,48,Female,Credit Card,Books
,KH7582,Mary Knight,46,Female,PayPal,Clothing
,KH11480,Joshua Silva,55,Male,Credit Card,Books
,KH20615,David Clark,54,Female,Credit Card,Home
,KH47957,Billy Moreno,58,Female,PayPal,Books
,KH20463,Megan Johnson,58,Male,Crypto,Books
,KH38090,Melissa Hernandez,68,Male,Credit Card,Clothing
,KH10395,Nicholas Marshall,37,Female,PayPal,Books
,KH45179,Kyle Barber,44,Male,Credit Card,Clothing
,KH20327,Jerry Powell,56,Female,Credit Card,Electronics
,KH18038,Deborah Taylor,33,Male,Credit Card,Clothing
,KH34860,Christine Park,68,Female,Cash,Home
,KH4429,Shannon Pena,41,Male,PayPal,Books
,KH39912,Walter Solis,65,Male,Credit Card,Clothing
,KH17155,Diana Perez,39,Male,Credit Card,Electronics
,KH27031,Heather Hicks,56,Male,PayPal,Books
,KH17162,Danny Hicks,29,Female,PayPal,Clothing
,KH28782,Ashley Bond,67,Female,PayPal,Clothing
,KH44987,Carolyn Graves,48,Male,Credit Card,Books
,KH673,Jacob Silva,31,Female,Cash,Clothing
,KH6181,Sarah Frazier,52,Male,Credit Card,Clothing
,KH9438,Kelly Thomas,26,Male,Cash,Home
,KH15167,Robert Jones,24,Female,Credit Card,Clothing
,KH44933,Olivia Eaton,53,Female,PayPal,Clothing
,KH39965,Brandon Chase,67,Male,Crypto,Books
,KH26970,Roger Young,51,Male,PayPal,Books
,KH38704,David Peterson,26,Female,Credit Card,Books
,KH48433,Pamela Calhoun,46,Female,PayPal,Electronics
,KH24841,Christopher Saunders,62,Female,PayPal,Clothing
,KH27103,James Williams,57,Female,Credit Card,Books
,KH29976,David Bradley,18,Female,PayPal,Clothing
,KH29076,Michael Hughes,53,Male,Credit Card,Electronics
,KH5778,Pamela Torres,49,Female,Credit Card,Electronics
,KH39032,Betty Jones,70,Male,Credit Card,Books
,KH2307,Kristopher Sutton,54,Male,Credit Card,Clothing
,KH6030,Richard Vega,60,Male,PayPal,Clothing
,KH265,Carmen Parker,33,Female,Credit Card,Books
,KH11360,Bryce Garcia,61,Female,Credit Card,Home
,KH6461,Alexandra Mcdonald,38,Female,Credit Card,Home
,KH24547,Robert Perez,56,Female,PayPal,Electronics
,KH14710,Erik Thompson,69,Male,Cash,Electronics
,KH9122,Jesse Hobbs,45,Female,Credit Card,Clothing
,KH48242,Holly Watson,25,Female,Credit Card,Books
,KH48218,Jonathan Moran,70,Male,PayPal,Books
,KH21799,Joseph Wang,61,Female,Credit Card,Books
,KH45710,Brittney Woods,49,Female,Credit Card,Home
,KH24217,Joshua Lynch,20,Female,Credit Card,Clothing
,KH49763,Mary Taylor,44,Male,PayPal,Clothing
,KH25478,Brandon Cook,29,Female,Credit Card,Home
,KH2439,Jeffrey Norton,21,Female,Cash,Clothing
,KH4297,Tracy Jackson,26,Male,Credit Card,Electronics
,KH46795,Courtney Gomez,33,Male,Credit Card,Home
,KH16009,Amanda Barnett,52,Female,Credit Card,Books
,KH5076,David Rodriguez,53,Male,Credit Card,Books
,KH26538,Raymond Walker,53,Female,Credit Card,Books
,KH26034,Kayla Davis,36,Male,Cash,Electronics
,KH28297,Anthony Norris,47,Female,Crypto,Books
,KH32216,Kelly Powell,30,Female,Credit Card,Home
,KH29025,Toni Smith,37,Male,PayPal,Clothing
,KH12422,Mary Pacheco,44,Male,PayPal,Books
,KH18592,Amanda Fox,39,Male,Credit Card,Books
,KH13865,Aaron Kelley,28,Male,Crypto,Clothing
,KH8159,Rodney Barnes,36,Female,Credit Card,Home
,KH10923,Adam Archer,29,Male,PayPal,Books
,KH21886,Amber Daugherty,47,Female,Credit Card,Electronics
,KH16661,Carolyn Medina,31,Male,Credit Card,Books
,KH28273,Marc Bowman,37,Male,PayPal,Electronics
,KH19602,Leslie Weiss,34,Female,PayPal,Books
,KH5998,Patricia White,48,Male,Crypto,Books
,KH15853,Mary Dawson,55,Male,PayPal,Clothing
,KH42556,Jorge Galloway,30,Male,PayPal,Electronics
,KH14702,Scott Spence,58,Male,Cash,Clothing
,KH45014,Leah Gonzales,46,Male,Cash,Electronics
,KH31051,Robert Macias,70,Male,Credit Card,Clothing
,KH21065,Lucas Pierce,41,Female,PayPal,Books
,KH44945,Elizabeth Davis,60,Female,Crypto,Home
,KH38268,Diane Brown,31,Female,PayPal,Clothing
,KH45328,Alyssa Hardy,31,Female,Cash,Books
,KH45844,Christopher Collins,44,Male,Credit Card,Clothing
,KH43018,Taylor Tapia,23,Male,Credit Card,Clothing
,KH27731,Kimberly Sharp,70,Male,Credit Card,Clothing
,KH31584,Zachary York,51,Male,PayPal,Clothing
,KH10216,Margaret Anderson,42,Male,PayPal,Clothing
,KH15711,William Black,65,Male,Cash,Books
,KH4258,Kim Garcia,65,Female,PayPal,Electronics
,KH48188,Dr. Vicki Martin,68,Male,Credit Card,Clothing
,KH15090,Angelica Hays,33,Female,Credit Card,Books
,KH756,James Gonzalez,39,Male,Crypto,Books
,KH1166,Gabriela Kirby,26,Female,PayPal,Home
,KH5026,John Johnston,49,Female,Credit Card,Home
,KH44960,Eddie Benitez,24,Male,Credit Card,Electronics
,KH13021,Frances Davis,61,Male,Credit Card,Clothing
,KH6505,Melissa Smith,34,Female,Credit Card,Books
,KH12310,Richard Thomas,57,Male,Credit Card,Home
,KH15210,Jeremy Ortiz,63,Male,Cash,Books
,KH16985,Brenda Freeman,63,Male,PayPal,Clothing
,KH27464,Barry Scott,30,Female,Credit Card,Electronics
,KH5640,Robert Oconnor,27,Female,Credit Card,Books
,KH34264,Wendy Young,48,Female,Crypto,Home
,KH3694,Frank Orr,19,Female,Credit Card,Books
,KH48148,Sarah Morrison,67,Male,Cash,Home
,KH31528,Richard Little,51,Female,Credit Card,Clothing
,KH29228,Mrs. Laura Warren,47,Male,Crypto,Books
,KH7244,Gregory Richards,24,Male,Credit Card,Home
,KH43937,Ryan Salas,61,Female,Credit Card,Books
,KH24446,Robert Sampson,46,Male,Credit Card,Home
,KH29377,Edwin Cooper,60,Female,Credit Card,Clothing
,KH35264,Michael Davis,46,Female,Credit Card,Clothing
,KH46625,Abigail Cardenas,59,Female,Cash,Home
,KH37897,Brent Williams,26,Male,PayPal,Books
,KH10039,Amy Wilkinson,19,Female,Credit Card,Clothing
,KH21496,Sean Jones,39,Female,Crypto,Home
,KH802,Jacob Price,54,Male,Cash,Clothing
,KH1296,Cassandra Johnson,29,Female,Credit Card,Books
,KH22992,Kevin Torres,55,Male,PayPal,Electronics
,KH35865,Dr. Brooke Villanueva DVM,61,Male,PayPal,Home
,KH19751,April Webb,30,Female,Credit Card,Clothing
,KH24500,Angela Yates,54,Female,Credit Card,Clothing
,KH44299,Tina Ray,29,Male,PayPal,Clothing
,KH19423,Jeffrey Barnes,31,Male,PayPal,Clothing
,KH6441,Crystal Vasquez,20,Male,Cash,Electronics
,KH32905,James Patterson,63,Male,PayPal,Books
,KH43925,Scott Johnson,57,Female,PayPal,Books
,KH14556,Howard Vaughan,47,Male,Cash,Clothing
,KH5975,Alexa Cox,47,Female,PayPal,Clothing
,KH19137,Sydney Smith,69,Male,Credit Card,Home
,KH17266,Lisa Salazar,55,Male,Credit Card,Clothing
,KH27281,Michelle Hopkins,20,Male,Cash,Books
,KH4707,Tonya Thompson,25,Female,Credit Card,Books
,KH35998,Gregory Smith,66,Female,PayPal,Books
,KH29085,Anthony Walls,31,Male,Cash,Books
,KH48481,Ashley Murray,30,Male,Crypto,Electronics
,KH948,Susan Reid,48,Female,Credit Card,Books
,KH37903,Jennifer Hudson,21,Male,PayPal,Clothing
,KH43092,Yvonne Bryan,42,Female,PayPal,Books
,KH44538,Tyler Kelly,31,Male,Cash,Clothing
,KH28244,Tracey Hill,64,Female,Credit Card,Electronics
,KH28412,Breanna Nunez,49,Female,PayPal,Clothing
,KH35874,Alexis Beard,22,Male,Credit Card,Electronics
,KH11652,Ronald Thompson,62,Male,PayPal,Books
,KH22548,Denise Choi,56,Male,PayPal,Home
,KH34249,William Carter,34,Female,Credit Card,Clothing
,KH11061,Donna Quinn,59,Female,Credit Card,Clothing
,KH33886,Heidi Skinner,70,Male,Crypto,Home
,KH28393,Brenda Mora,38,Female,PayPal,Clothing
,KH45378,Edward Norton,59,Female,Credit Card,Books
,KH5588,Tyler Ballard,34,Male,Credit Card,Electronics
,KH25382,Kelli Phillips,23,Male,Credit Card,Books
,KH37479,Samantha Peterson,47,Male,Credit Card,Electronics
,KH11575,Rebecca Dawson,23,Male,Credit Card,Clothing
,KH39753,Tara Boyd,53,Female,PayPal,Home
,KH3051,Wendy Wright,43,Male,Credit Card,Clothing
,KH24913,Debra Lopez,61,Female,Credit Card,Books
,KH14,Darren Myers,63,Female,PayPal,Clothing
,KH41417,Tracy Adams,43,Female,Credit Card,Clothing
,KH38187,Dr. Tracey Williams,43,Female,Credit Card,Home
,KH13791,Jeffrey Jimenez,35,Male,PayPal,Books
,KH49452,Ryan Campbell,61,Male,Credit Card,Electronics
,KH46810,Shane Vargas,36,Female,Cash,Electronics
,KH49493,Michael Martin,64,Female,Credit Card,Clothing
,KH37510,Justin Gonzalez,42,Female,Cash,Home
,KH15127,Susan Ferguson,18,Male,PayPal,Books
,KH46552,Earl Douglas,36,Female,PayPal,Home
,KH20735,Patricia Russell,22,Male,Credit Card,Books
,KH20639,Anthony Jackson,31,Female,Credit Card,Electronics
,KH28452,John Greene,18,Female,PayPal,Books
,KH14139,Peter Mayer,26,Male,Credit Card,Electronics
,KH41345,Leonard Francis,55,Male,Cash,Clothing
,KH9291,Alyssa Travis,66,Female,Cash,Books
,KH791,Tina Smith,32,Female,Credit Card,Electronics
,KH20424,Joseph Valenzuela,29,Female,Credit Card,Home
,KH20194,Taylor Martinez,27,Male,Credit Card,Books
,KH49331,Thomas Keith,66,Female,Credit Card,Clothing
,KH29645,John Nolan,36,Male,PayPal,Clothing
,KH3005,Thomas Wilson,45,Female,PayPal,Electronics
,KH29647,Teresa Cook,59,Male,Cash,Home
,KH31830,Jamie Hardy,54,Male,Credit Card,Electronics
,KH41983,Charlotte Dodson,61,Male,Credit Card,Books
,KH33513,Ashley Thomas,55,Male,Crypto,Clothing
,KH24795,Kristin Jenkins,33,Male,Credit Card,Home
,KH40734,Angela Lee,60,Female,Credit Card,Clothing
,KH9913,Sara Burton,23,Female,PayPal,Home
,KH3536,Erika Oconnell,34,Female,Credit Card,Books
,KH15283,Shawna Hanson,64,Female,PayPal,Electronics
,KH39304,Christopher Graham,30,Male,PayPal,Clothing
,KH11131,Jason Wilson,37,Female,Credit Card,Clothing
,KH32267,Ms. Jessica Price MD,40,Female,PayPal,Clothing
,KH26328,Eugene King,68,Male,PayPal,Books
,KH16644,Ashley Bryant,41,Female,Credit Card,Home
,KH48031,Laura Morales,60,Male,PayPal,Books
,KH35317,David Bates,40,Male,Credit Card,Home
,KH19799,Ashley Alvarado MD,67,Male,Crypto,Books
,KH3894,Jamie Anderson,31,Male,Cash,Home
,KH714,Jessica Garcia,48,Male,Credit Card,Clothing
,KH3984,Jonathan Chapman,56,Female,Credit Card,Books
,KH4353,Jared Patel,47,Female,PayPal,Books
,KH49892,Katie Allen,62,Female,Credit Card,Clothing
,KH22332,Stephanie White,58,Male,PayPal,Clothing
,KH20202,Cody Sims,61,Male,Credit Card,Electronics
,KH49398,Benjamin Carlson,66,Female,Credit Card,Home
,KH25360,Mrs. Jessica Shepherd MD,66,Female,Credit Card,Clothing
,KH23632,Emily Bonilla,69,Female,Credit Card,Books
,KH42992,Melanie Barrett,65,Female,Credit Card,Clothing
,KH30186,Robert Hernandez,43,Male,Cash,Books
,KH29945,Anita Fowler,41,Female,Credit Card,Books
,KH16156,Christopher Ortiz,40,Female,PayPal,Electronics
,KH11888,Eric Bailey,52,Female,Credit Card,Clothing
,KH49816,Ann Cole,31,Male,Credit Card,Home
,KH20499,Brandi Smith,57,Male,Cash,Home
,KH2261,Ronald Ortega PhD,68,Female,Credit Card,Books
,KH44564,Sherry Shields,23,Female,Cash,Electronics
,KH49551,Barry Ritter,60,Male,PayPal,Home
,KH40782,Bernard Mullins,20,Female,Credit Card,Clothing
,KH48500,Jason Francis,24,Female,PayPal,Electronics
,KH25553,Derrick Romero PhD,50,Male,PayPal,Clothing
,KH41003,Kenneth Villarreal,18,Female,Credit Card,Books
,KH46069,Paula Scott,66,Female,Credit Card,Clothing
,KH20144,Chloe Ellis,53,Male,Credit Card,Home
,KH26780,Paul Collier,26,Female,PayPal,Electronics
,KH5337,Anthony Lambert,35,Female,Credit Card,Electronics
,KH1460,Jacqueline Wright,25,Male,Cash,Electronics
,KH38200,Robyn Brown,50,Female,Credit Card,Books
,KH19189,Keith Gutierrez,28,Female,Credit Card,Home
