Customer ID,TotalSpent,Frequency,Name,LastPurchaseDate,TotalSpentFormatted,Recency,Cluster,Customer_Labels
23944,4061,6,Jennifer Brooks,2021-11-30,"$4,061.00",654,1,Lapsed Customers
39209,3719,6,Timothy Sanchez,2023-07-09,"$3,719.00",67,2,Regular Customers
31204,2304,4,Zachary Jenkins,2023-08-27,"$2,304.00",19,2,Regular Customers
21097,2238,5,Crystal Owens,2023-06-12,"$2,238.00",95,2,Regular Customers
46410,4574,6,Samantha Taylor,2021-05-21,"$4,574.00",846,1,Lapsed Customers
28121,7259,7,Nicole Golden,2023-07-08,"$7,259.00",69,0,VIP Customers
41291,2220,1,Allison Barber,2023-06-23,"$2,220.00",84,2,Regular Customers
3388,2483,4,Kerri Curtis,2022-07-03,"$2,483.00",438,1,Lapsed Customers
18171,2711,2,Brian Thomas,2023-04-29,"$2,711.00",139,2,Regular Customers
1701,6234,7,Michelle Wolfe,2022-11-07,"$6,234.00",311,0,VIP Customers
19040,4531,6,Jose Gates,2022-10-11,"$4,531.00",339,2,Regular Customers
23448,3247,3,Jean Stewart,2022-08-04,"$3,247.00",406,2,Regular Customers
30599,1822,3,Jessica Leonard,2023-06-01,"$1,822.00",105,2,Regular Customers
29272,3620,8,Lisa Lyons,2022-11-17,"$3,620.00",301,0,VIP Customers
39376,1320,3,Tanya Coleman,2022-06-14,"$1,320.00",457,1,Lapsed Customers
42163,3485,6,Aaron Perez,2022-09-08,"$3,485.00",372,2,Regular Customers
2600,8500,9,Amber Duncan,2023-08-26,"$8,500.00",20,0,VIP Customers
39294,4384,3,Jessica Mcclure,2023-06-03,"$4,384.00",104,2,Regular Customers
15941,9580,9,Martin Davis,2023-04-13,"$9,580.00",155,0,VIP Customers
34830,5324,6,Vanessa Wilson,2022-11-19,"$5,324.00",300,0,VIP Customers
9723,4926,6,Erika Rollins,2023-07-20,"$4,926.00",57,0,VIP Customers
13190,1088,4,Kathleen Stephens,2023-08-18,"$1,088.00",28,2,Regular Customers
26994,3139,3,Joseph Ware,2021-09-18,"$3,139.00",726,1,Lapsed Customers
44822,5113,8,Tracy Farmer,2022-05-31,"$5,113.00",471,0,VIP Customers
49123,2340,4,Michael Warren,2023-08-28,"$2,340.00",17,2,Regular Customers
19930,3494,4,Kristen Armstrong,2023-03-12,"$3,494.00",186,2,Regular Customers
5935,2736,5,Trevor Middleton,2023-03-08,"$2,736.00",190,2,Regular Customers
34070,8411,8,Karen Santana,2023-05-23,"$8,411.00",115,0,VIP Customers
41367,2916,5,Linda Owens,2023-05-24,"$2,916.00",114,2,Regular Customers
16959,1538,4,Brandi Wright,2023-02-26,"$1,538.00",200,2,Regular Customers
132,5349,6,Michael Avila,2022-12-24,"$5,349.00",265,0,VIP Customers
6960,3620,3,Christopher Ramsey,2022-11-16,"$3,620.00",303,2,Regular Customers
30625,4297,5,Andrew Mendoza,2023-08-22,"$4,297.00",23,2,Regular Customers
3505,2301,5,Courtney Calderon,2023-06-19,"$2,301.00",87,2,Regular Customers
3190,6960,7,Kayla Wilkerson,2023-02-20,"$6,960.00",206,0,VIP Customers
3828,4527,5,Laurie Johnson,2023-03-19,"$4,527.00",180,2,Regular Customers
2753,5972,4,Brittany Mullins,2023-07-04,"$5,972.00",73,2,Regular Customers
27121,10579,12,Mary Wagner,2023-06-16,"$10,579.00",90,0,VIP Customers
8325,7758,7,Maria Robbins,2023-09-11,"$7,758.00",3,0,VIP Customers
39479,1752,3,Theodore Guerra,2022-08-20,"$1,752.00",391,2,Regular Customers
47737,4579,8,Angela Smith,2023-06-03,"$4,579.00",103,0,VIP Customers
16125,2374,2,Ann Moore,2022-09-28,"$2,374.00",351,2,Regular Customers
48787,8745,7,Brandi Ball,2022-12-01,"$8,745.00",288,0,VIP Customers
6608,3876,4,Robert Kramer,2023-07-07,"$3,876.00",70,2,Regular Customers
39143,4260,5,Frances Walsh,2023-08-04,"$4,260.00",41,2,Regular Customers
42375,4938,6,Travis Hendrix,2023-08-09,"$4,938.00",37,0,VIP Customers
7203,8940,8,Marcus Wilson,2023-08-08,"$8,940.00",38,0,VIP Customers
13678,4141,4,Gloria Davies,2023-04-23,"$4,141.00",144,2,Regular Customers
43287,5076,8,Cynthia Mosley MD,2023-05-25,"$5,076.00",113,0,VIP Customers
30781,8648,10,Larry Velazquez,2023-08-11,"$8,648.00",34,0,VIP Customers
6237,3401,6,Adam Baker,2023-02-26,"$3,401.00",201,2,Regular Customers
13708,5000,5,Diane Reynolds,2023-02-10,"$5,000.00",217,2,Regular Customers
25526,5187,8,Corey Ramos,2023-05-12,"$5,187.00",126,0,VIP Customers
12901,7119,10,Hannah Adams,2023-03-09,"$7,119.00",189,0,VIP Customers
36160,5136,6,Kenneth Moreno,2023-06-12,"$5,136.00",95,0,VIP Customers
31627,4928,7,Gary Harris,2023-07-07,"$4,928.00",70,0,VIP Customers
1347,2795,3,Tina Gonzalez,2023-06-22,"$2,795.00",84,2,Regular Customers
14063,5432,5,Tara Richardson,2023-07-07,"$5,432.00",70,0,VIP Customers
29617,1251,4,Andrea Woods,2022-02-19,"$1,251.00",573,1,Lapsed Customers
33739,9521,11,Martin Johnson,2023-02-20,"$9,521.00",206,0,VIP Customers
24903,3194,8,Amy Moreno,2023-09-08,"$3,194.00",6,0,VIP Customers
13591,5823,7,Mark Patel,2023-04-27,"$5,823.00",141,0,VIP Customers
44217,2476,6,Brandon Johns,2023-06-17,"$2,476.00",90,2,Regular Customers
4593,969,3,Kelly Norris,2021-09-28,$969.00,716,1,Lapsed Customers
38318,1853,3,Michael Walton,2022-07-19,"$1,853.00",423,1,Lapsed Customers
8474,6834,13,Philip Thomas,2023-09-01,"$6,834.00",14,0,VIP Customers
24839,3468,5,Tamara Anderson,2023-04-17,"$3,468.00",151,2,Regular Customers
16973,3274,6,Brian Coleman,2023-06-18,"$3,274.00",88,2,Regular Customers
31103,764,1,Sergio Abbott,2022-07-08,$764.00,433,1,Lapsed Customers
32072,4450,7,William Miller,2023-02-24,"$4,450.00",202,0,VIP Customers
17256,1121,5,Timothy Downs,2023-07-22,"$1,121.00",55,2,Regular Customers
3324,5593,4,Sarah Davis,2022-08-31,"$5,593.00",380,2,Regular Customers
4748,3390,10,Laura Frost,2023-01-16,"$3,390.00",242,0,VIP Customers
37122,3294,6,Michael Anderson,2023-09-13,"$3,294.00",1,2,Regular Customers
24026,4605,7,Lori Miller,2023-03-13,"$4,605.00",185,0,VIP Customers
34709,7555,6,Bryce Reyes,2023-06-04,"$7,555.00",103,0,VIP Customers
36456,8453,8,Bryce Powers,2023-07-31,"$8,453.00",46,0,VIP Customers
37460,1611,5,April Mcgee,2023-06-29,"$1,611.00",78,2,Regular Customers
23136,1188,3,Juan Warren,2021-07-27,"$1,188.00",779,1,Lapsed Customers
30032,4775,5,Michael Maldonado,2023-01-04,"$4,775.00",254,2,Regular Customers
1818,911,3,Gerald Cruz,2021-09-14,$911.00,731,1,Lapsed Customers
35119,2490,4,Amanda Ellis,2023-07-03,"$2,490.00",74,2,Regular Customers
36753,1792,5,Christopher Miller,2022-12-17,"$1,792.00",271,2,Regular Customers
39383,4833,6,Thomas Johnson,2022-06-17,"$4,833.00",455,0,VIP Customers
46250,9164,12,Jamie Gonzalez,2023-08-04,"$9,164.00",42,0,VIP Customers
3029,4589,7,Richard Baker,2023-07-16,"$4,589.00",61,0,VIP Customers
47666,3441,4,Bobby Schultz,2023-01-08,"$3,441.00",250,2,Regular Customers
4040,3718,6,Holly Cook,2022-10-13,"$3,718.00",336,2,Regular Customers
790,3869,5,Michael Stein,2023-07-08,"$3,869.00",69,2,Regular Customers
21942,4008,5,Nicholas Ramirez,2022-04-19,"$4,008.00",513,1,Lapsed Customers
41546,3853,6,Brian Anderson,2023-02-12,"$3,853.00",214,2,Regular Customers
37818,2989,5,Benjamin Cain,2022-07-08,"$2,989.00",434,2,Regular Customers
4147,1115,4,Stephen Waters,2022-11-01,"$1,115.00",318,2,Regular Customers
23040,4468,7,David Chen,2023-08-12,"$4,468.00",33,0,VIP Customers
37815,1341,2,Seth Norris,2021-09-05,"$1,341.00",739,1,Lapsed Customers
44354,7565,6,Charles Bailey,2023-03-23,"$7,565.00",176,0,VIP Customers
7851,11038,10,Joe Ashley,2023-05-18,"$11,038.00",119,0,VIP Customers
38550,3927,6,Matthew Lewis,2023-06-13,"$3,927.00",94,2,Regular Customers
1879,4068,4,Scott Meyer,2023-01-09,"$4,068.00",248,2,Regular Customers
255,5927,10,Jordan Juarez,2023-07-23,"$5,927.00",53,0,VIP Customers
38535,2222,4,Erik Morton,2023-04-19,"$2,222.00",149,2,Regular Customers
47715,1443,3,Adam Raymond,2023-04-24,"$1,443.00",144,2,Regular Customers
3688,4674,6,Robert Green,2023-07-04,"$4,674.00",73,0,VIP Customers
45048,1263,3,Elizabeth Sherman,2023-05-15,"$1,263.00",123,2,Regular Customers
49460,2920,4,Edward Patton,2023-02-05,"$2,920.00",221,2,Regular Customers
32716,8829,9,Carolyn Anderson,2022-12-31,"$8,829.00",257,0,VIP Customers
24692,2737,6,David Meyer,2022-08-16,"$2,737.00",395,2,Regular Customers
24917,5884,4,Mary Martinez,2022-12-19,"$5,884.00",269,2,Regular Customers
29989,4942,6,Charles Tyler,2023-02-20,"$4,942.00",206,0,VIP Customers
1913,3130,6,Amanda Taylor,2023-06-08,"$3,130.00",99,2,Regular Customers
23193,76,1,Holly Alvarez,2020-02-22,$76.00,1300,1,Lapsed Customers
26991,3137,5,Sean Newton,2023-09-11,"$3,137.00",4,2,Regular Customers
45632,4582,6,Patrick Curtis,2023-03-14,"$4,582.00",184,0,VIP Customers
35773,4863,6,George Carlson,2023-05-09,"$4,863.00",129,0,VIP Customers
29362,7664,8,Bryan Smith,2023-07-01,"$7,664.00",75,0,VIP Customers
46038,3877,6,Amy Bryant,2023-01-02,"$3,877.00",256,2,Regular Customers
12960,3090,4,Melinda Baker,2022-11-07,"$3,090.00",311,2,Regular Customers
35992,11517,11,Luis Boyd,2023-07-01,"$11,517.00",75,0,VIP Customers
37959,7258,8,Christopher Powers,2022-09-08,"$7,258.00",371,0,VIP Customers
34054,7696,9,Kristina Rose,2023-08-29,"$7,696.00",16,0,VIP Customers
49741,3641,5,Holly Robertson,2023-07-18,"$3,641.00",59,2,Regular Customers
14396,7754,9,Brittney Nelson,2023-06-09,"$7,754.00",98,0,VIP Customers
35888,920,3,Joshua Rodriguez,2023-03-18,$920.00,180,2,Regular Customers
6745,3143,5,Elizabeth English,2022-07-30,"$3,143.00",411,2,Regular Customers
47804,4500,6,Jessica Bartlett,2023-07-27,"$4,500.00",49,0,VIP Customers
12307,3493,3,Brian Dean,2023-09-12,"$3,493.00",3,2,Regular Customers
44196,3048,3,Nathan Nguyen,2023-07-10,"$3,048.00",67,2,Regular Customers
33036,3485,6,Amanda Wagner,2023-04-03,"$3,485.00",165,2,Regular Customers
36004,5080,7,Melissa Patel,2023-07-01,"$5,080.00",76,0,VIP Customers
47135,1149,1,Angela Barajas,2023-08-17,"$1,149.00",29,2,Regular Customers
10622,3052,4,William Mathews,2022-09-06,"$3,052.00",373,2,Regular Customers
4645,4305,5,Mrs. Sara Vaughan,2023-06-08,"$4,305.00",99,2,Regular Customers
24738,3207,3,Charles Jackson,2023-03-31,"$3,207.00",167,2,Regular Customers
48789,6082,9,Sarah Orr,2022-09-12,"$6,082.00",367,0,VIP Customers
46225,3929,4,Joseph Ramirez,2021-03-27,"$3,929.00",901,1,Lapsed Customers
38484,8995,11,Lisa Pearson,2023-08-25,"$8,995.00",21,0,VIP Customers
32818,2623,3,Tyler Sharp,2022-06-22,"$2,623.00",449,1,Lapsed Customers
29334,2922,5,Dennis Douglas,2023-06-23,"$2,922.00",83,2,Regular Customers
49475,4417,6,Charles Mora,2023-07-19,"$4,417.00",57,0,VIP Customers
32394,5474,7,Bridget Nash,2023-02-05,"$5,474.00",222,0,VIP Customers
13570,4810,3,Melissa Lewis,2023-08-04,"$4,810.00",41,2,Regular Customers
4701,6403,9,Catherine Smith,2022-08-27,"$6,403.00",384,0,VIP Customers
4635,4009,9,Leonard Osborn,2022-10-21,"$4,009.00",329,0,VIP Customers
26888,4287,5,Gina Johnson,2021-11-07,"$4,287.00",676,1,Lapsed Customers
23918,1284,4,Stacey Turner,2022-11-06,"$1,284.00",313,2,Regular Customers
46296,5436,4,Diane Hood,2023-07-01,"$5,436.00",76,2,Regular Customers
10328,4131,5,Madeline Stewart,2023-06-08,"$4,131.00",98,2,Regular Customers
25334,6417,7,Lynn Gaines,2023-08-20,"$6,417.00",25,0,VIP Customers
37259,3817,4,Kenneth Ortega,2022-04-07,"$3,817.00",526,1,Lapsed Customers
48422,4924,7,Susan Brooks,2023-06-08,"$4,924.00",98,0,VIP Customers
27068,904,3,Betty Huber,2022-03-22,$904.00,541,1,Lapsed Customers
30586,7584,9,Nicholas Anderson,2023-04-04,"$7,584.00",164,0,VIP Customers
42790,4900,5,Alex Graham,2022-10-30,"$4,900.00",319,2,Regular Customers
32098,7568,10,Jessica Patrick,2023-09-10,"$7,568.00",5,0,VIP Customers
11799,3905,5,Lisa Burnett,2022-10-01,"$3,905.00",349,2,Regular Customers
36036,1346,3,John Barber,2023-08-27,"$1,346.00",18,2,Regular Customers
45135,2019,4,Joseph Murphy,2023-04-30,"$2,019.00",138,2,Regular Customers
35839,3122,2,Gina Williams DDS,2020-04-05,"$3,122.00",1257,1,Lapsed Customers
20195,3959,4,Marc Thomas,2022-11-23,"$3,959.00",295,2,Regular Customers
40340,9173,11,Jacob Knapp,2023-07-11,"$9,173.00",65,0,VIP Customers
29121,5981,6,Nicole Sanchez,2023-08-29,"$5,981.00",17,0,VIP Customers
13601,2281,6,Dustin Bennett,2023-07-19,"$2,281.00",57,2,Regular Customers
13608,4933,4,Zachary Franklin,2023-07-24,"$4,933.00",52,2,Regular Customers
17549,2879,5,Mrs. Annette Lopez,2022-01-08,"$2,879.00",615,1,Lapsed Customers
33872,6066,7,Miguel Rodriguez,2023-01-07,"$6,066.00",250,0,VIP Customers
44797,3455,8,Sabrina Hunt,2023-03-17,"$3,455.00",182,0,VIP Customers
12584,4452,6,Chelsey Adams,2022-07-08,"$4,452.00",433,2,Regular Customers
37726,4882,6,Dr. Samantha Brown DDS,2022-08-10,"$4,882.00",400,0,VIP Customers
15239,4998,5,James Smith,2020-12-06,"$4,998.00",1013,1,Lapsed Customers
3312,5134,6,Cynthia Dalton,2022-05-15,"$5,134.00",488,0,VIP Customers
41883,2535,2,Kathy Hill,2023-01-29,"$2,535.00",229,2,Regular Customers
46720,5463,8,Michelle Villa,2023-08-16,"$5,463.00",30,0,VIP Customers
26242,8834,9,Amanda Martinez,2023-05-11,"$8,834.00",127,0,VIP Customers
32653,2835,6,Allen Pierce,2023-04-19,"$2,835.00",149,2,Regular Customers
34966,6055,7,Ryan Barajas,2023-07-13,"$6,055.00",63,0,VIP Customers
29909,3950,4,Angela Leon,2022-03-03,"$3,950.00",561,1,Lapsed Customers
35092,3011,5,Walter Walker,2023-09-02,"$3,011.00",12,2,Regular Customers
42568,4879,8,Melissa Morales,2023-01-09,"$4,879.00",249,0,VIP Customers
10418,5199,6,Michael Luna,2023-07-31,"$5,199.00",46,0,VIP Customers
19522,1273,2,Amy Dickerson,2023-04-04,"$1,273.00",164,2,Regular Customers
24765,2548,5,Blake Fox,2023-01-02,"$2,548.00",255,2,Regular Customers
8694,6964,7,Charles Sullivan,2023-09-05,"$6,964.00",9,0,VIP Customers
48644,917,4,Marcus Eaton,2023-07-20,$917.00,57,2,Regular Customers
6199,5284,5,Christopher Mccarthy,2022-04-28,"$5,284.00",504,1,Lapsed Customers
49972,2321,4,Nicholas Dudley,2023-08-09,"$2,321.00",37,2,Regular Customers
21618,1895,3,Kelly Carter,2023-02-06,"$1,895.00",220,2,Regular Customers
31422,6418,9,Robert Duran,2023-05-23,"$6,418.00",114,0,VIP Customers
6521,4998,6,Alexander White,2023-05-18,"$4,998.00",120,0,VIP Customers
43075,5745,7,Jeffery Newton,2023-04-02,"$5,745.00",166,0,VIP Customers
39932,4621,4,Erin Ellis,2022-08-05,"$4,621.00",405,2,Regular Customers
14221,7334,8,Michael Rush,2022-10-15,"$7,334.00",335,0,VIP Customers
38893,2819,4,Kellie Cruz,2023-04-03,"$2,819.00",164,2,Regular Customers
10669,2417,4,Brandon Hill,2021-10-27,"$2,417.00",687,1,Lapsed Customers
3027,4197,7,Brian Malone,2023-05-11,"$4,197.00",127,0,VIP Customers
16497,910,4,Meghan Hurst,2023-07-15,$910.00,61,2,Regular Customers
26837,3159,7,Albert Christensen,2022-12-31,"$3,159.00",258,2,Regular Customers
40639,3242,4,William Tapia,2023-08-04,"$3,242.00",41,2,Regular Customers
39301,5819,7,Danny Arnold,2023-04-02,"$5,819.00",165,0,VIP Customers
5980,4053,9,Jamie Rodriguez,2023-05-11,"$4,053.00",127,0,VIP Customers
37054,2006,3,Darin Beasley,2021-03-07,"$2,006.00",922,1,Lapsed Customers
45993,5505,8,Justin Rodriguez,2023-07-02,"$5,505.00",75,0,VIP Customers
47298,2502,5,Tracy Farrell MD,2022-11-15,"$2,502.00",304,2,Regular Customers
49636,5975,5,Bradley Hale,2022-10-20,"$5,975.00",330,0,VIP Customers
4434,3938,6,Ashley Long,2022-02-14,"$3,938.00",578,1,Lapsed Customers
14742,9921,10,Michael Madden,2023-06-02,"$9,921.00",105,0,VIP Customers
24935,4294,8,Brittney Leon,2023-09-11,"$4,294.00",4,0,VIP Customers
1001,6480,5,Anthony Mendoza,2023-08-15,"$6,480.00",31,0,VIP Customers
44236,7668,8,Mary Reynolds,2023-03-05,"$7,668.00",194,0,VIP Customers
9124,2812,3,William Brown,2022-10-26,"$2,812.00",323,2,Regular Customers
3531,6363,7,Elizabeth Weaver,2023-06-20,"$6,363.00",87,0,VIP Customers
33179,1430,5,Renee Snow,2023-08-20,"$1,430.00",25,2,Regular Customers
30961,9042,10,William Lawrence,2022-12-27,"$9,042.00",261,0,VIP Customers
6225,2303,4,Lisa Aguilar,2023-06-01,"$2,303.00",106,2,Regular Customers
40501,4039,5,Stephen Dominguez,2022-11-03,"$4,039.00",316,2,Regular Customers
43371,4989,5,Julie Gonzalez,2023-02-01,"$4,989.00",226,2,Regular Customers
370,7701,9,John Smith DDS,2023-04-05,"$7,701.00",162,0,VIP Customers
31230,6562,6,Laura Johnson,2023-07-18,"$6,562.00",59,0,VIP Customers
41960,5743,5,Paula Roman,2023-09-10,"$5,743.00",4,0,VIP Customers
26701,2177,5,Barbara Duffy,2023-09-04,"$2,177.00",10,2,Regular Customers
8530,4366,7,Wesley Richardson,2023-07-13,"$4,366.00",63,0,VIP Customers
22289,4130,8,Michelle Davis,2023-08-13,"$4,130.00",33,0,VIP Customers
46593,2420,6,Sherry Reyes,2023-08-22,"$2,420.00",24,2,Regular Customers
134,2606,4,Jeffrey Kelley,2023-02-18,"$2,606.00",209,2,Regular Customers
1639,3280,7,Joshua Day,2023-03-09,"$3,280.00",190,2,Regular Customers
7450,5265,8,Jordan Villa,2023-09-11,"$5,265.00",3,0,VIP Customers
34474,1521,4,Rebekah Flowers,2023-05-01,"$1,521.00",137,2,Regular Customers
40803,2596,5,Cindy Lewis,2023-09-14,"$2,596.00",1,2,Regular Customers
296,7589,7,Shawn Osborne,2023-05-05,"$7,589.00",132,0,VIP Customers
39735,5867,7,Alexander Garrett,2022-11-17,"$5,867.00",302,0,VIP Customers
47200,6219,6,Nicole Lopez,2023-07-13,"$6,219.00",63,0,VIP Customers
42097,5515,8,Raymond Barron,2023-06-11,"$5,515.00",95,0,VIP Customers
1471,4556,6,Sarah Sexton,2023-08-31,"$4,556.00",15,0,VIP Customers
34770,3273,4,Elizabeth Orr,2022-05-24,"$3,273.00",479,1,Lapsed Customers
22768,7309,7,Mr. Luis Lyons,2023-06-02,"$7,309.00",104,0,VIP Customers
28134,7179,8,Jared Lambert,2022-07-12,"$7,179.00",430,0,VIP Customers
10283,4134,5,Lori Roberts,2022-10-18,"$4,134.00",331,2,Regular Customers
27431,4298,5,Raymond Howard,2022-08-29,"$4,298.00",382,2,Regular Customers
17386,1669,6,Michael Terry,2023-08-13,"$1,669.00",32,2,Regular Customers
37047,5074,8,Lisa Wolfe,2022-09-15,"$5,074.00",364,0,VIP Customers
27830,4103,5,Brian Barton,2023-05-31,"$4,103.00",107,2,Regular Customers
28605,4041,5,Joseph Rojas,2023-07-16,"$4,041.00",61,2,Regular Customers
22705,6547,7,Charles Baldwin,2022-06-01,"$6,547.00",471,0,VIP Customers
45672,1821,5,Shawn Rios,2022-07-16,"$1,821.00",426,2,Regular Customers
14896,5642,6,Amanda Ibarra,2022-03-10,"$5,642.00",553,0,VIP Customers
35926,6605,6,Jacob Fisher,2022-10-03,"$6,605.00",346,0,VIP Customers
6398,1552,5,Melissa Heath,2023-08-29,"$1,552.00",16,2,Regular Customers
12058,4761,6,Kyle Hart,2023-06-15,"$4,761.00",91,0,VIP Customers
11983,5036,9,Amanda Price,2023-06-23,"$5,036.00",84,0,VIP Customers
36507,5890,9,Rebecca Bowman,2023-08-01,"$5,890.00",44,0,VIP Customers
16496,1414,2,Lisa Sparks,2023-07-01,"$1,414.00",75,2,Regular Customers
47064,5348,9,Hannah Wells,2023-08-26,"$5,348.00",19,0,VIP Customers
33577,2544,5,Karen Allen,2022-10-25,"$2,544.00",324,2,Regular Customers
44458,7890,9,Nicole Hansen,2023-05-16,"$7,890.00",122,0,VIP Customers
5847,2718,3,Lauren Wood,2023-05-29,"$2,718.00",109,2,Regular Customers
37588,6257,7,Lori Aguilar,2023-07-10,"$6,257.00",66,0,VIP Customers
7249,7236,7,Justin Clark,2023-02-15,"$7,236.00",211,0,VIP Customers
19082,2971,6,Emily Griffin,2023-06-05,"$2,971.00",101,2,Regular Customers
31097,1385,3,Anne Frye,2022-07-21,"$1,385.00",420,1,Lapsed Customers
21088,6427,6,Jeremy Palmer,2023-06-30,"$6,427.00",77,0,VIP Customers
29336,2156,4,Amber Hammond,2022-12-31,"$2,156.00",257,2,Regular Customers
21016,3026,4,Sean Lewis,2023-02-24,"$3,026.00",203,2,Regular Customers
20621,8265,9,Matthew Drake,2023-07-22,"$8,265.00",55,0,VIP Customers
14949,7020,9,Lindsay Chavez,2023-07-31,"$7,020.00",45,0,VIP Customers
8386,3523,5,Dawn Garcia,2021-12-13,"$3,523.00",641,1,Lapsed Customers
16566,2208,4,Roberta Fisher,2023-02-17,"$2,208.00",210,2,Regular Customers
17295,4595,5,Mark Lee,2023-06-03,"$4,595.00",103,2,Regular Customers
47646,8297,9,Alicia Soto,2023-08-10,"$8,297.00",36,0,VIP Customers
10010,3660,4,Michael Griffin,2023-01-08,"$3,660.00",250,2,Regular Customers
815,8117,9,Michelle Powers,2023-07-29,"$8,117.00",48,0,VIP Customers
25861,5756,6,Phillip Santos,2023-07-02,"$5,756.00",74,0,VIP Customers
37193,3858,5,Jessica Coleman,2023-07-30,"$3,858.00",47,2,Regular Customers
7798,6967,11,Jeffrey Bryant,2023-05-15,"$6,967.00",122,0,VIP Customers
16338,3733,4,Paul Nichols,2023-06-16,"$3,733.00",90,2,Regular Customers
22921,5230,5,Casey Marshall,2023-09-03,"$5,230.00",12,2,Regular Customers
5450,4338,6,Robert King,2023-06-12,"$4,338.00",94,2,Regular Customers
7174,4685,6,Amy Warren,2022-04-05,"$4,685.00",527,1,Lapsed Customers
18808,7204,10,Dr. Nathan Scott,2023-06-28,"$7,204.00",78,0,VIP Customers
32736,5508,6,Janet Mccullough,2023-08-08,"$5,508.00",38,0,VIP Customers
36797,7445,11,Mr. Joel Lewis,2023-06-23,"$7,445.00",83,0,VIP Customers
27337,6832,5,Mark Rodriguez,2023-01-02,"$6,832.00",255,0,VIP Customers
552,6033,7,Brian Moreno,2023-08-23,"$6,033.00",23,0,VIP Customers
18341,2560,4,Kim Church,2023-05-07,"$2,560.00",131,2,Regular Customers
28878,1250,5,Barry Stewart,2023-05-08,"$1,250.00",130,2,Regular Customers
15932,1232,3,Erica Scott,2023-08-18,"$1,232.00",27,2,Regular Customers
38138,4376,5,Maria Gonzalez,2023-05-31,"$4,376.00",106,2,Regular Customers
15491,3093,6,Ryan Sweeney MD,2023-06-14,"$3,093.00",92,2,Regular Customers
35689,5111,5,Dr. Anna Jackson,2023-07-10,"$5,111.00",67,2,Regular Customers
30037,2205,5,Tyler Moore,2023-06-01,"$2,205.00",105,2,Regular Customers
7186,4095,7,Alicia Barron,2023-04-13,"$4,095.00",155,0,VIP Customers
4254,10330,13,John Vazquez,2023-09-10,"$10,330.00",4,0,VIP Customers
15877,3217,5,Laura Hubbard,2022-10-21,"$3,217.00",329,2,Regular Customers
885,5117,8,Brian Hill,2023-06-21,"$5,117.00",86,0,VIP Customers
10563,6265,11,Melinda Dawson,2023-04-04,"$6,265.00",164,0,VIP Customers
21146,5403,6,Aaron Waters,2022-08-06,"$5,403.00",404,0,VIP Customers
37482,2780,5,Joshua Norris,2023-08-04,"$2,780.00",42,2,Regular Customers
16926,3455,5,Ruth Madden,2023-01-28,"$3,455.00",229,2,Regular Customers
18591,9169,7,Stephanie Walters,2022-12-30,"$9,169.00",258,0,VIP Customers
230,1140,3,James Ortiz,2023-03-27,"$1,140.00",171,2,Regular Customers
11204,5235,8,Derek Liu,2022-06-14,"$5,235.00",457,0,VIP Customers
36110,4145,7,Carlos George DVM,2023-06-26,"$4,145.00",81,0,VIP Customers
9010,1121,2,Michael Mullins,2022-01-15,"$1,121.00",607,1,Lapsed Customers
